sensor_id,location_id,parameter_name,parameter_id,parameter_units,last_value,last_datetime,expected_interval,observed_interval,coverage_datetime_from,coverage_datetime_to
23455,8088,pm25,2,µg/m³,90.0,2025-03-24T23:00:00Z,01:00:00,46377:00:00,2019-06-16T00:00:00Z,2025-03-24T23:00:00Z
23747,8156,pm25,2,µg/m³,62.0,2025-03-04T12:00:00Z,01:00:00,46937:00:00,2019-05-22T22:00:00Z,2025-03-04T12:00:00Z
25066,8634,pm25,2,µg/m³,16.0,2025-03-04T12:00:00Z,01:00:00,43576:00:00,2019-05-22T22:00:00Z,2025-03-04T12:00:00Z
25135,8664,pm25,2,µg/m³,-999.0,2025-03-04T12:00:00Z,01:00:00,46465:00:00,2019-05-22T22:00:00Z,2025-03-04T12:00:00Z
1343270,233470,pm25,2,µg/m³,62.0,2026-02-16T13:00:00Z,01:00:00,28660:00:00,2021-08-26T15:00:00Z,2026-02-16T13:00:00Z
7466369,1894633,pm10,1,µg/m³,49.84,2024-02-28T12:42:56Z,00:18:00,187:01:30,2023-11-28T16:58:32Z,2024-02-28T12:42:56Z
7466370,1894633,pm25,2,µg/m³,24.71,2024-02-28T12:42:56Z,00:18:00,187:01:30,2023-11-28T16:58:32Z,2024-02-28T12:42:56Z
7466364,1894641,pm10,1,µg/m³,179.0,2024-04-24T02:03:48Z,00:18:00,278:27:00,2023-11-28T16:58:05Z,2024-04-24T02:03:48Z
7466365,1894641,pm25,2,µg/m³,43.15,2026-08-31T20:03:02Z,00:18:00,1475:33:00,2023-11-28T17:00:00Z,2026-08-31T20:03:02Z
10815113,3089895,pm25,2,µg/m³,52.134921073913574,2024-10-25T16:00:00Z,01:00:00,101:00:00,2024-10-02T17:00:00Z,2024-10-25T16:00:00Z
10815168,3089895,pm10,1,µg/m³,62.44032700856527,2024-10-25T16:00:00Z,01:00:00,101:00:00,2024-10-02T17:00:00Z,2024-10-25T16:00:00Z
11077530,3182341,pm25,2,µg/m³,59.5,2024-10-28T05:00:00Z,01:00:00,59:00:00,2024-10-25T18:00:00Z,2024-10-28T05:00:00Z
11077538,3182341,pm10,1,µg/m³,70.46666653951009,2024-10-28T05:00:00Z,01:00:00,59:00:00,2024-10-25T18:00:00Z,2024-10-28T05:00:00Z
11157382,3213801,pm25,2,µg/m³,31.045834223429363,2024-11-07T13:00:00Z,01:00:00,85:00:00,2024-11-01T19:00:00Z,2024-11-07T13:00:00Z
11157401,3213801,pm10,1,µg/m³,35.97500038146973,2024-11-07T13:00:00Z,01:00:00,85:00:00,2024-11-01T19:00:00Z,2024-11-07T13:00:00Z
11480306,3292849,pm25,2,µg/m³,47.6,2026-09-15T23:00:00Z,01:00:00,14507:00:00,2024-11-30T01:00:00Z,2026-09-15T23:00:00Z
11480308,3292849,pm10,1,µg/m³,233.35611852010092,2025-01-13T23:00:00Z,01:00:00,1002:00:00,2024-11-30T01:00:00Z,2025-01-13T23:00:00Z
12960851,4296966,pm25,2,µg/m³,33.76099952061971,2025-05-17T08:00:00Z,01:00:00,14:00:00,2025-05-06T07:00:00Z,2025-05-17T08:00:00Z
13137726,4515157,pm25,2,µg/m³,52.7,2026-09-15T23:00:00Z,01:00:00,10218:00:00,2025-05-24T17:00:00Z,2026-09-15T23:00:00Z
13137731,4515644,pm25,2,µg/m³,29.5,2026-09-15T23:00:00Z,01:00:00,4779:00:00,2025-05-24T17:00:00Z,2026-09-15T23:00:00Z
13153587,4527035,pm25,2,µg/m³,87.7,2026-09-15T23:00:00Z,01:00:00,7966:00:00,2025-05-26T07:00:00Z,2026-09-15T23:00:00Z
13154528,4527173,pm25,2,µg/m³,47.9,2026-09-15T23:00:00Z,01:00:00,10727:00:00,2025-05-26T09:00:00Z,2026-09-15T23:00:00Z
13155469,4527306,pm25,2,µg/m³,67.7,2026-09-15T23:00:00Z,01:00:00,10467:00:00,2025-05-26T11:00:00Z,2026-09-15T23:00:00Z
13156083,4527402,pm25,2,µg/m³,45.6,2026-09-15T23:00:00Z,01:00:00,9946:00:00,2025-05-26T13:00:00Z,2026-09-15T23:00:00Z
13163333,4535267,pm25,2,µg/m³,65.1,2026-09-15T23:00:00Z,01:00:00,4141:00:00,2025-05-27T07:00:00Z,2026-09-15T23:00:00Z
13181992,4554236,pm25,2,µg/m³,49.1,2026-09-15T23:00:00Z,01:00:00,11075:00:00,2025-05-29T07:00:00Z,2026-09-15T23:00:00Z
13182280,4554729,pm25,2,µg/m³,56.3,2026-09-15T23:00:00Z,01:00:00,8350:00:00,2025-05-29T08:00:00Z,2026-09-15T23:00:00Z
13183459,4555745,pm25,2,µg/m³,42.6,2026-09-15T23:00:00Z,01:00:00,7825:00:00,2025-05-29T11:00:00Z,2026-09-15T23:00:00Z
13183766,4556719,pm25,2,µg/m³,34.0,2026-09-15T17:00:00Z,01:00:00,5827:00:00,2025-05-29T12:00:00Z,2026-09-15T17:00:00Z
13184347,4557686,pm25,2,µg/m³,30.9,2026-09-15T11:00:00Z,01:00:00,3731:00:00,2025-05-29T13:00:00Z,2026-09-15T11:00:00Z
13190424,4565419,pm25,2,µg/m³,48.1,2026-09-15T23:00:00Z,01:00:00,8566:00:00,2025-05-30T06:00:00Z,2026-09-15T23:00:00Z
13190993,4565932,pm25,2,µg/m³,59.1,2026-09-15T23:00:00Z,01:00:00,9892:00:00,2025-05-30T07:00:00Z,2026-09-15T23:00:00Z
13190998,4565933,pm25,2,µg/m³,70.5,2026-09-15T23:00:00Z,01:00:00,9371:00:00,2025-05-30T07:00:00Z,2026-09-15T23:00:00Z
13191310,4566426,pm25,2,µg/m³,56.0,2026-09-15T23:00:00Z,01:00:00,7894:00:00,2025-05-30T08:00:00Z,2026-09-15T23:00:00Z
13191315,4566427,pm25,2,µg/m³,182.34890885786578,2026-01-08T05:00:00Z,01:00:00,4732:00:00,2025-05-30T08:00:00Z,2026-01-08T05:00:00Z
13191604,4567363,pm25,2,µg/m³,46.4,2026-09-15T23:00:00Z,01:00:00,9631:00:00,2025-05-30T09:00:00Z,2026-09-15T23:00:00Z
13191609,4567364,pm25,2,µg/m³,40.9,2026-09-15T23:00:00Z,01:00:00,8655:00:00,2025-05-30T09:00:00Z,2026-09-15T23:00:00Z
13192453,4567932,pm25,2,µg/m³,54.4,2026-09-15T23:00:00Z,01:00:00,8205:00:00,2025-05-30T11:00:00Z,2026-09-15T23:00:00Z
13192746,4568423,pm25,2,µg/m³,50.0,2026-09-15T23:00:00Z,01:00:00,10429:00:00,2025-05-30T12:00:00Z,2026-09-15T23:00:00Z
13192751,4568424,pm25,2,µg/m³,36.7,2026-09-15T23:00:00Z,01:00:00,11237:00:00,2025-05-30T12:00:00Z,2026-09-15T23:00:00Z
13201383,4579733,pm25,2,µg/m³,45.1,2026-09-15T23:00:00Z,01:00:00,8542:00:00,2025-05-31T11:00:00Z,2026-09-15T23:00:00Z
13219419,4600078,pm25,2,µg/m³,96.8,2026-09-15T23:00:00Z,01:00:00,9697:00:00,2025-06-02T10:00:00Z,2026-09-15T23:00:00Z
13223102,4605118,pm25,2,µg/m³,59.1,2026-09-15T23:00:00Z,01:00:00,8406:00:00,2025-06-02T18:00:00Z,2026-09-15T23:00:00Z
13223107,4605119,pm25,2,µg/m³,47.7,2026-09-15T23:00:00Z,01:00:00,8656:00:00,2025-06-02T18:00:00Z,2026-09-15T23:00:00Z
13223112,4605120,pm25,2,µg/m³,54.5,2026-06-12T02:00:00Z,01:00:00,7352:00:00,2025-06-02T18:00:00Z,2026-06-12T02:00:00Z
13225923,4607067,pm25,2,µg/m³,96.2,2026-09-15T23:00:00Z,01:00:00,7650:00:00,2025-06-03T01:00:00Z,2026-09-15T23:00:00Z
13225928,4607068,pm25,2,µg/m³,23.4,2026-09-15T23:00:00Z,01:00:00,10078:00:00,2025-06-03T03:00:00Z,2026-09-15T23:00:00Z
13229187,4608419,pm25,2,µg/m³,38.5,2026-09-15T23:00:00Z,01:00:00,9552:00:00,2025-06-03T10:00:00Z,2026-09-15T23:00:00Z
13229197,4608421,pm25,2,µg/m³,0.44476192338126047,2025-08-01T10:00:00Z,01:00:00,549:00:00,2025-06-03T09:00:00Z,2025-08-01T10:00:00Z
13229202,4608422,pm25,2,µg/m³,42.3,2026-09-15T23:00:00Z,01:00:00,8569:00:00,2025-06-03T09:00:00Z,2026-09-15T23:00:00Z
13229207,4608423,pm25,2,µg/m³,71.1,2026-09-15T23:00:00Z,01:00:00,9918:00:00,2025-06-03T09:00:00Z,2026-09-15T23:00:00Z
13230342,4609261,pm25,2,µg/m³,108.3,2026-09-15T23:00:00Z,01:00:00,4699:00:00,2025-06-03T12:00:00Z,2026-09-15T23:00:00Z
13230347,4609262,pm25,2,µg/m³,46.3,2026-09-15T15:00:00Z,01:00:00,2449:00:00,2025-06-03T13:00:00Z,2026-09-15T15:00:00Z
13230645,4609307,pm25,2,µg/m³,7.2,2026-09-15T10:00:00Z,01:00:00,1729:00:00,2025-06-03T15:00:00Z,2026-09-15T10:00:00Z
13230942,4609353,pm25,2,µg/m³,134.9,2026-09-15T23:00:00Z,01:00:00,9157:00:00,2025-06-03T14:00:00Z,2026-09-15T23:00:00Z
13230947,4609354,pm25,2,µg/m³,90.4,2026-09-15T23:00:00Z,01:00:00,3994:00:00,2025-06-03T16:00:00Z,2026-09-15T23:00:00Z
13235488,4614770,pm25,2,µg/m³,132.7,2026-09-15T23:00:00Z,01:00:00,3510:00:00,2025-06-04T04:00:00Z,2026-09-15T23:00:00Z
13236697,4616262,pm25,2,µg/m³,37.1,2026-09-15T06:00:00Z,01:00:00,5541:00:00,2025-06-04T07:00:00Z,2026-09-15T06:00:00Z
13238491,4618315,pm25,2,µg/m³,59.238805474175344,2025-11-20T09:00:00Z,01:00:00,3123:00:00,2025-06-04T11:00:00Z,2025-11-20T09:00:00Z
13238783,4618814,pm25,2,µg/m³,68.7,2026-09-15T23:00:00Z,01:00:00,10699:00:00,2025-06-04T12:00:00Z,2026-09-15T23:00:00Z
13247149,4629400,pm25,2,µg/m³,45.4,2026-09-15T22:00:00Z,01:00:00,4323:00:00,2025-06-05T09:00:00Z,2026-09-15T22:00:00Z
13247154,4629401,pm25,2,µg/m³,32.9,2026-09-15T13:00:00Z,01:00:00,7910:00:00,2025-06-05T10:00:00Z,2026-09-15T13:00:00Z
13248051,4630451,pm25,2,µg/m³,1.893928590629782,2025-08-04T09:00:00Z,01:00:00,870:00:00,2025-06-05T12:00:00Z,2025-08-04T09:00:00Z
13259695,4645154,pm25,2,µg/m³,105.4,2026-09-15T23:00:00Z,01:00:00,6096:00:00,2025-06-06T18:00:00Z,2026-09-15T23:00:00Z
13300980,4698865,pm25,2,µg/m³,51.7,2026-09-15T23:00:00Z,01:00:00,7640:00:00,2025-06-11T08:00:00Z,2026-09-15T23:00:00Z
14152835,4699919,pm25,2,µg/m³,67.9,2026-09-15T23:00:00Z,01:00:00,6225:00:00,2025-09-19T00:00:00Z,2026-09-15T23:00:00Z
13302769,4700982,pm25,2,µg/m³,55.3,2026-09-15T18:00:00Z,01:00:00,9099:00:00,2025-06-11T14:00:00Z,2026-09-15T18:00:00Z
13308623,4708999,pm25,2,µg/m³,44.9,2026-06-30T05:00:00Z,01:00:00,5027:00:00,2025-06-12T06:00:00Z,2026-06-30T05:00:00Z
13310091,4710567,pm25,2,µg/m³,37.9,2026-09-15T23:00:00Z,01:00:00,8938:00:00,2025-06-12T09:00:00Z,2026-09-15T23:00:00Z
13310654,4712030,pm25,2,µg/m³,33.2,2026-09-15T11:00:00Z,01:00:00,7097:00:00,2025-06-12T11:00:00Z,2026-09-15T11:00:00Z
13311519,4712608,pm25,2,µg/m³,55.220208168029785,2025-06-27T01:00:00Z,01:00:00,274:00:00,2025-06-12T13:00:00Z,2025-06-27T01:00:00Z
13318038,4721112,pm25,2,µg/m³,35.8,2026-05-12T11:00:00Z,01:00:00,3606:00:00,2025-06-13T06:00:00Z,2026-05-12T11:00:00Z
13318043,4721113,pm25,2,µg/m³,34.8,2026-09-15T23:00:00Z,01:00:00,5197:00:00,2025-06-13T06:00:00Z,2026-09-15T23:00:00Z
13319197,4722655,pm25,2,µg/m³,28.4,2026-09-15T23:00:00Z,01:00:00,9697:00:00,2025-06-13T08:00:00Z,2026-09-15T23:00:00Z
13319770,4723667,pm25,2,µg/m³,43.2,2026-09-15T18:00:00Z,01:00:00,3565:00:00,2025-06-13T11:00:00Z,2026-09-15T18:00:00Z
13320880,4725232,pm25,2,µg/m³,164.9,2026-05-07T19:00:00Z,01:00:00,6462:00:00,2025-06-13T14:00:00Z,2026-05-07T19:00:00Z
13339963,4755317,pm25,2,µg/m³,39.9,2026-09-14T12:00:00Z,01:00:00,2157:00:00,2025-06-16T06:00:00Z,2026-09-14T12:00:00Z
13340547,4756280,pm25,2,µg/m³,54.8,2026-09-15T23:00:00Z,01:00:00,9415:00:00,2025-06-16T08:00:00Z,2026-09-15T23:00:00Z
13340552,4756281,pm25,2,µg/m³,40.83570798238119,2025-06-16T09:00:00Z,01:00:00,02:00:00,2025-06-16T08:00:00Z,2025-06-16T09:00:00Z
13341442,4757303,pm25,2,µg/m³,34.5,2026-09-15T23:00:00Z,01:00:00,5181:00:00,2025-06-16T09:00:00Z,2026-09-15T23:00:00Z
13341447,4757304,pm25,2,µg/m³,33.2,2026-09-15T23:00:00Z,01:00:00,3841:00:00,2025-06-16T10:00:00Z,2026-09-15T23:00:00Z
13341452,4757305,pm25,2,µg/m³,81.6,2026-09-15T23:00:00Z,01:00:00,9819:00:00,2025-06-16T10:00:00Z,2026-09-15T23:00:00Z
13341736,4757794,pm25,2,µg/m³,44.392599487304686,2025-06-16T11:00:00Z,01:00:00,01:00:00,2025-06-16T11:00:00Z,2025-06-16T11:00:00Z
14182582,4758328,pm25,2,µg/m³,64.5,2026-09-15T23:00:00Z,01:00:00,8298:00:00,2025-09-22T08:00:00Z,2026-09-15T23:00:00Z
13342587,4758816,pm25,2,µg/m³,15.527833175659179,2025-08-20T08:00:00Z,01:00:00,1249:00:00,2025-06-16T13:00:00Z,2025-08-20T08:00:00Z
13342868,4759316,pm25,2,µg/m³,37.7,2026-09-15T23:00:00Z,01:00:00,6229:00:00,2025-06-16T14:00:00Z,2026-09-15T23:00:00Z
13343943,4760841,pm25,2,µg/m³,61.7,2026-09-15T23:00:00Z,01:00:00,6423:00:00,2025-06-16T17:00:00Z,2026-09-15T23:00:00Z
13348851,4767238,pm25,2,µg/m³,33.8,2026-09-15T23:00:00Z,01:00:00,6913:00:00,2025-06-17T06:00:00Z,2026-09-15T23:00:00Z
14152885,4767239,pm25,2,µg/m³,258.6,2026-09-15T22:00:00Z,01:00:00,6274:00:00,2025-09-19T00:00:00Z,2026-09-15T22:00:00Z
13349151,4767718,pm25,2,µg/m³,33.3,2026-09-15T23:00:00Z,01:00:00,6998:00:00,2025-06-17T07:00:00Z,2026-09-15T23:00:00Z
13350036,4769229,pm25,2,µg/m³,70.5,2026-09-15T23:00:00Z,01:00:00,8800:00:00,2025-06-17T09:00:00Z,2026-09-15T23:00:00Z
13350041,4769230,pm25,2,µg/m³,24.9,2026-09-15T23:00:00Z,01:00:00,1510:00:00,2025-06-17T09:00:00Z,2026-09-15T23:00:00Z
13351512,4770826,pm25,2,µg/m³,33.8,2026-09-15T23:00:00Z,01:00:00,8591:00:00,2025-06-17T13:00:00Z,2026-09-15T23:00:00Z
13351517,4770827,pm25,2,µg/m³,59.6,2026-09-15T23:00:00Z,01:00:00,8196:00:00,2025-06-17T13:00:00Z,2026-09-15T23:00:00Z
13352091,4771376,pm25,2,µg/m³,37.8,2026-09-15T23:00:00Z,01:00:00,6947:00:00,2025-06-17T12:00:00Z,2026-09-15T23:00:00Z
13352101,4771378,pm25,2,µg/m³,54.4,2026-09-15T23:00:00Z,01:00:00,8010:00:00,2025-06-17T14:00:00Z,2026-09-15T23:00:00Z
13352401,4771882,pm25,2,µg/m³,27.2,2026-09-15T23:00:00Z,01:00:00,5660:00:00,2025-06-17T15:00:00Z,2026-09-15T23:00:00Z
13358109,4779254,pm25,2,µg/m³,50.2,2026-09-15T23:00:00Z,01:00:00,1849:00:00,2025-06-18T06:00:00Z,2026-09-15T23:00:00Z
13358409,4779736,pm25,2,µg/m³,60.1,2026-09-15T23:00:00Z,01:00:00,3811:00:00,2025-06-18T07:00:00Z,2026-09-15T23:00:00Z
13359286,4780772,pm25,2,µg/m³,70.42288852267795,2026-01-30T10:00:00Z,01:00:00,927:00:00,2025-06-18T08:00:00Z,2026-01-30T10:00:00Z
13360745,4782810,pm25,2,µg/m³,64.6,2026-07-21T14:00:00Z,01:00:00,7516:00:00,2025-06-18T13:00:00Z,2026-07-21T14:00:00Z
13367550,4790880,pm25,2,µg/m³,220.5,2026-09-13T12:00:00Z,01:00:00,9353:00:00,2025-06-19T06:00:00Z,2026-09-13T12:00:00Z
13368149,4791416,pm25,2,µg/m³,62.1,2026-09-15T15:00:00Z,01:00:00,4263:00:00,2025-06-19T07:00:00Z,2026-09-15T15:00:00Z
13368459,4791923,pm25,2,µg/m³,39.4,2026-09-15T23:00:00Z,01:00:00,5246:00:00,2025-06-19T08:00:00Z,2026-09-15T23:00:00Z
13368464,4791924,pm25,2,µg/m³,42.9,2026-09-15T23:00:00Z,01:00:00,9097:00:00,2025-06-19T08:00:00Z,2026-09-15T23:00:00Z
13368759,4792427,pm25,2,µg/m³,43.0,2026-09-15T23:00:00Z,01:00:00,8251:00:00,2025-06-19T08:00:00Z,2026-09-15T23:00:00Z
13368764,4792428,pm25,2,µg/m³,32.5,2026-08-10T08:00:00Z,01:00:00,6210:00:00,2025-06-19T09:00:00Z,2026-08-10T08:00:00Z
14152890,4792975,pm25,2,µg/m³,18.3,2026-06-04T14:00:00Z,01:00:00,5432:00:00,2025-09-19T00:00:00Z,2026-06-04T14:00:00Z
13369654,4793473,pm25,2,µg/m³,50.7,2026-09-01T08:00:00Z,01:00:00,3982:00:00,2025-06-19T11:00:00Z,2026-09-01T08:00:00Z
13369659,4793474,pm25,2,µg/m³,39.5,2026-09-15T23:00:00Z,01:00:00,9948:00:00,2025-06-19T11:00:00Z,2026-09-15T23:00:00Z
13370571,4793983,pm25,2,µg/m³,24.7,2026-09-04T07:00:00Z,01:00:00,3811:00:00,2025-06-19T13:00:00Z,2026-09-04T07:00:00Z
13375890,4801603,pm25,2,µg/m³,43.2,2026-07-06T07:00:00Z,01:00:00,5300:00:00,2025-06-20T03:00:00Z,2026-07-06T07:00:00Z
13376802,4802178,pm25,2,µg/m³,0.0,2026-09-11T07:00:00Z,01:00:00,5352:00:00,2025-06-20T05:00:00Z,2026-09-11T07:00:00Z
13377684,4802678,pm25,2,µg/m³,45.0,2026-09-15T23:00:00Z,01:00:00,2208:00:00,2025-06-20T07:00:00Z,2026-09-15T23:00:00Z
13377689,4803208,pm25,2,µg/m³,110.8,2026-09-15T13:00:00Z,01:00:00,7500:00:00,2025-06-20T07:00:00Z,2026-09-15T13:00:00Z
13377694,4803209,pm25,2,µg/m³,38.02595822811127,2025-10-14T14:00:00Z,01:00:00,1207:00:00,2025-06-20T07:00:00Z,2025-10-14T14:00:00Z
13378011,4803719,pm25,2,µg/m³,46.3,2026-09-15T23:00:00Z,01:00:00,4732:00:00,2025-06-20T08:00:00Z,2026-09-15T23:00:00Z
13378016,4803720,pm25,2,µg/m³,41.7,2026-09-15T23:00:00Z,01:00:00,8867:00:00,2025-06-20T08:00:00Z,2026-09-15T23:00:00Z
13378895,4804766,pm25,2,µg/m³,42.7,2026-09-15T23:00:00Z,01:00:00,7517:00:00,2025-06-20T09:00:00Z,2026-09-15T23:00:00Z
13378900,4804767,pm25,2,µg/m³,52.1,2026-02-24T12:00:00Z,01:00:00,4474:00:00,2025-06-20T10:00:00Z,2026-02-24T12:00:00Z
13378905,4804768,pm25,2,µg/m³,51.0,2026-09-11T18:00:00Z,01:00:00,4400:00:00,2025-06-20T10:00:00Z,2026-09-11T18:00:00Z
13379208,4805270,pm25,2,µg/m³,45.4,2026-09-15T23:00:00Z,01:00:00,7247:00:00,2025-06-20T11:00:00Z,2026-09-15T23:00:00Z
13379213,4805271,pm25,2,µg/m³,24.58345447887074,2025-06-21T00:00:00Z,01:00:00,14:00:00,2025-06-20T11:00:00Z,2025-06-21T00:00:00Z
13381251,4808325,pm25,2,µg/m³,16.6,2026-07-14T10:00:00Z,01:00:00,5860:00:00,2025-06-20T16:00:00Z,2026-07-14T10:00:00Z
13381836,4808369,pm25,2,µg/m³,7.003430565198262,2025-06-21T14:00:00Z,01:00:00,21:00:00,2025-06-20T18:00:00Z,2025-06-21T14:00:00Z
13386308,4814172,pm25,2,µg/m³,18.9,2026-06-24T00:00:00Z,01:00:00,4731:00:00,2025-06-21T06:00:00Z,2026-06-24T00:00:00Z
13386855,4814248,pm25,2,µg/m³,50.2,2026-09-15T23:00:00Z,01:00:00,6312:00:00,2025-06-21T07:00:00Z,2026-09-15T23:00:00Z
13387131,4814287,pm25,2,µg/m³,18.51408306757609,2025-07-04T05:00:00Z,01:00:00,252:00:00,2025-06-21T08:00:00Z,2025-07-04T05:00:00Z
13387391,4814288,pm25,2,µg/m³,31.701416810353596,2025-07-11T09:00:00Z,01:00:00,459:00:00,2025-06-21T09:00:00Z,2025-07-11T09:00:00Z
13387396,4814327,pm25,2,µg/m³,5.1,2026-09-01T10:00:00Z,01:00:00,10019:00:00,2025-06-21T09:00:00Z,2026-09-01T10:00:00Z
13388480,4815820,pm25,2,µg/m³,44.3,2026-03-19T09:00:00Z,01:00:00,5557:00:00,2025-06-21T10:00:00Z,2026-03-19T09:00:00Z
13389326,4816826,pm25,2,µg/m³,38.6,2026-06-29T15:00:00Z,01:00:00,4747:00:00,2025-06-21T12:00:00Z,2026-06-29T15:00:00Z
13404306,4834565,pm25,2,µg/m³,59.8,2026-09-15T23:00:00Z,01:00:00,8832:00:00,2025-06-23T06:00:00Z,2026-09-15T23:00:00Z
13404616,4834608,pm25,2,µg/m³,44.415000915527344,2025-06-23T07:00:00Z,01:00:00,01:00:00,2025-06-23T07:00:00Z,2025-06-23T07:00:00Z
13406414,4837112,pm25,2,µg/m³,55.4,2026-09-15T23:00:00Z,01:00:00,93:00:00,2025-06-23T09:00:00Z,2026-09-15T23:00:00Z
13406419,4837113,pm25,2,µg/m³,40.0,2026-09-15T23:00:00Z,01:00:00,8667:00:00,2025-06-23T09:00:00Z,2026-09-15T23:00:00Z
13406424,4837114,pm25,2,µg/m³,79.8,2026-09-14T19:00:00Z,01:00:00,4499:00:00,2025-06-23T09:00:00Z,2026-09-14T19:00:00Z
13406429,4837115,pm25,2,µg/m³,0.0,2026-09-15T23:00:00Z,01:00:00,9017:00:00,2025-06-23T10:00:00Z,2026-09-15T23:00:00Z
14152945,4837116,pm25,2,µg/m³,51.2,2026-09-15T23:00:00Z,01:00:00,7051:00:00,2025-09-19T00:00:00Z,2026-09-15T23:00:00Z
13406434,4837117,pm25,2,µg/m³,58.8,2026-09-15T23:00:00Z,01:00:00,5783:00:00,2025-06-23T11:00:00Z,2026-09-15T23:00:00Z
13406744,4837165,pm25,2,µg/m³,38.8,2026-06-13T05:00:00Z,01:00:00,6872:00:00,2025-06-23T12:00:00Z,2026-06-13T05:00:00Z
13406749,4837166,pm25,2,µg/m³,29.5,2026-07-11T11:00:00Z,01:00:00,7431:00:00,2025-06-23T12:00:00Z,2026-07-11T11:00:00Z
13407059,4838122,pm25,2,µg/m³,18.1,2026-03-18T19:00:00Z,01:00:00,4279:00:00,2025-06-23T13:00:00Z,2026-03-18T19:00:00Z
13407064,4838124,pm25,2,µg/m³,70.50531734119762,2025-06-23T18:00:00Z,01:00:00,06:00:00,2025-06-23T13:00:00Z,2025-06-23T18:00:00Z
13408226,4838712,pm25,2,µg/m³,44.2,2026-09-15T23:00:00Z,01:00:00,8141:00:00,2025-06-23T16:00:00Z,2026-09-15T23:00:00Z
13409122,4840233,pm25,2,µg/m³,33.1,2026-09-15T23:00:00Z,01:00:00,5897:00:00,2025-06-23T18:00:00Z,2026-09-15T23:00:00Z
13413535,4845646,pm25,2,µg/m³,26.9,2026-09-15T12:00:00Z,01:00:00,5953:00:00,2025-06-24T05:00:00Z,2026-09-15T12:00:00Z
13413540,4845647,pm25,2,µg/m³,33.0,2026-09-15T23:00:00Z,01:00:00,9838:00:00,2025-06-24T05:00:00Z,2026-09-15T23:00:00Z
13414771,4846142,pm25,2,µg/m³,40.6,2026-07-25T17:00:00Z,01:00:00,7870:00:00,2025-06-24T07:00:00Z,2026-07-25T17:00:00Z
13414776,4846143,pm25,2,µg/m³,37.8,2026-09-14T10:00:00Z,01:00:00,3558:00:00,2025-06-24T07:00:00Z,2026-09-14T10:00:00Z
13414781,4847173,pm25,2,µg/m³,49.7,2026-09-15T23:00:00Z,01:00:00,4656:00:00,2025-06-24T07:00:00Z,2026-09-15T23:00:00Z
13414786,4847174,pm25,2,µg/m³,2.9,2026-09-15T23:00:00Z,01:00:00,7072:00:00,2025-06-24T07:00:00Z,2026-09-15T23:00:00Z
13414791,4847175,pm25,2,µg/m³,73.2,2026-09-15T23:00:00Z,01:00:00,7380:00:00,2025-06-24T08:00:00Z,2026-09-15T23:00:00Z
