location_id,name,locality,latitude,longitude,is_monitor,is_mobile,datetime_first,datetime_last
4852891,University of Education ,,31.39636,73.06871,False,False,2025-06-25T07:00:00Z,2026-09-13T02:00:00Z
4854007,Ayub Agriculture Research Institute,,31.40698,73.05388,False,False,2025-06-25T09:00:00Z,2026-07-24T07:00:00Z
4854008,Punjab Food Authority,,31.4367245,73.0355178,False,False,2025-06-25T09:00:00Z,2026-09-12T12:00:00Z
4854009,Allama Iqbal Open University Grw,,32.135302,74.206118,False,False,2025-06-25T10:00:00Z,2026-09-12T07:00:00Z
4854513,IAS Grw,,32.101596,74.202594,False,False,2025-06-25T12:00:00Z,2026-09-13T02:00:00Z
4854514,Riphah International University,,31.38127,73.12783,False,False,2025-06-25T13:00:00Z,2026-09-13T02:00:00Z
4855550,university of punjab grw,,32.190967,74.152653,False,False,2025-06-25T14:00:00Z,2026-09-13T02:00:00Z
4855551,MC Office Grw,,32.147367,74.192512,False,False,2025-06-25T14:00:00Z,2026-09-13T02:00:00Z
4865063,University of Agriculture ,,31.43452,73.07072,False,False,2025-06-26T09:00:00Z,2026-09-13T02:00:00Z
4866055,Faisalabad Chamber of Commerce ,,31.44599,73.14291,False,False,2025-06-26T12:00:00Z,2026-09-13T02:00:00Z
4867094,NFC Institute of Engineering ,,31.40823,73.1205,False,False,2025-06-26T13:00:00Z,2026-09-13T02:00:00Z
4875553,"Imdad Town, Manawala",,31.46174,73.1286,False,False,2025-09-19T00:00:00Z,2026-08-06T07:00:00Z
4876581,GC Women University ,,31.41808,73.12049,False,False,2025-06-27T09:00:00Z,2026-08-08T03:00:00Z
4877120,"people Colony, Small d Ground",,31.41484,73.10411,False,False,2025-06-27T11:00:00Z,2026-09-13T02:00:00Z
4884063,"Govt. Graduate College, Asghar Mall,",,33.6291031,73.0559127,False,False,2025-06-28T05:00:00Z,2026-09-13T02:00:00Z
4889110,"G3 Engineering Consultancy, Hyderabad",,25.385742,68.352781,False,False,2025-06-28T15:00:00Z,2026-09-13T02:00:00Z
4897485,"Talpur House, Latifabad, Hyderabad",,25.367274,68.337884,False,False,2025-06-29T08:00:00Z,2026-09-12T14:00:00Z
4906700,"CHS, Aga Khan University",,24.891757,67.07182,False,False,2025-06-30T07:00:00Z,2025-07-22T11:00:00Z
4908792,"DC Office, Kasur",,31.11548,74.467625,False,False,2025-06-30T12:00:00Z,2026-09-13T02:00:00Z
4917341,NASTP,,33.6079232,73.0974891,False,False,2025-07-02T19:00:00Z,2026-09-13T02:00:00Z
4932783,Climate Action Center,,24.86377,67.056642,False,False,2025-07-02T12:00:00Z,2026-09-13T02:00:00Z
4952332,Gandhara University,,33.9926869,71.4809181,False,False,2025-07-04T05:00:00Z,2026-09-13T02:00:00Z
4985886,G3 Engineering Consultants karachi,,24.80697,67.03319,False,False,2025-07-07T05:00:00Z,2026-09-13T02:00:00Z
4986945,Solid waste Management ,,24.8514342,66.9265802,False,False,2025-07-07T08:00:00Z,2025-07-07T10:00:00Z
4997881,Mc Office Pasrur,,32.26521,74.655047,False,False,2025-09-19T00:00:00Z,2026-09-12T19:00:00Z
5000524,Thar Press Club Mithi,,24.733412,69.796198,False,False,2025-07-08T11:00:00Z,2026-09-13T02:00:00Z
5022173,Irrigation Directorate,,30.153549,66.984222,False,False,2025-07-10T07:00:00Z,2026-08-25T09:00:00Z
5188633,Lyari Dream House,,24.866596,66.99636,False,False,2025-07-24T10:00:00Z,2026-09-01T16:00:00Z
5311872,Islamia Colony ,,29.365636,71.694954,False,False,2025-08-04T06:00:00Z,2026-08-27T11:00:00Z
5325356,DC Office Sialkot,,33.64338,73.06828,False,False,2025-08-05T10:00:00Z,2026-09-13T02:00:00Z
5371016,DC office ,,33.64336,73.06817,False,False,2025-08-09T11:00:00Z,2025-08-25T03:00:00Z
5371017,Thokar Niaz Baig,,31.473135638585408,74.23981655978756,False,False,2025-08-09T11:00:00Z,2026-09-13T02:00:00Z
5417948,Solid waste Management ,,24.851826700159624,67.00896024947859,False,False,2025-08-13T12:00:00Z,2026-09-12T12:00:00Z
5644395,BUITEMS,,30.271591,66.939171,False,False,2025-09-02T09:00:00Z,2026-08-31T09:00:00Z
5803519,Social Walfare Sialkot,,32.49374,74.5322,False,False,2025-09-16T06:00:00Z,2026-09-07T07:00:00Z
5884439,Ugoki Union Council,,32.480061,74.451296,False,False,2025-09-23T10:00:00Z,2026-09-13T02:00:00Z
6093552,Test Device,,31.485304,74.341333,False,False,2025-10-13T07:00:00Z,2025-10-14T10:00:00Z
6098269,WWF-03 PU EpicAir,,31.402589724356766,73.08485474417827,False,False,2025-10-17T06:00:00Z,2026-09-11T05:00:00Z
6098490,WWF-04 PU EpicAir,,31.49561494306249,73.0738203,False,False,2025-10-17T13:00:00Z,2026-09-13T02:00:00Z
6098527,WWF-01 PU EpicAir,,31.4431323,73.1281507,False,False,2025-10-17T10:00:00Z,2026-09-13T02:00:00Z
6101815,WWF-02 PU EpicAir,,31.50108058091762,73.21786779575491,False,False,2025-10-20T11:00:00Z,2026-09-12T21:00:00Z
6101816,WWF-05 PU EpicAir,,31.447314465409107,73.09399532328688,False,False,2025-10-20T09:00:00Z,2026-09-13T02:00:00Z
6106468,WWF-06 PU EpicAir,,31.416074095194894,73.09168107453422,False,False,2025-10-24T07:00:00Z,2026-09-13T02:00:00Z
6114241,WWF-10 PU EpicAir,,31.418678993750948,73.08426867116434,False,False,2025-10-31T11:00:00Z,2026-09-13T02:00:00Z
6122104,WWF-07 PU EpicAir,,31.590673998023338,73.1725861767131,False,False,2025-11-07T04:00:00Z,2026-09-13T02:00:00Z
6122105,WWF-08 PU EpicAir,,31.49718608460766,73.27105128650696,False,False,2025-11-07T04:00:00Z,2026-09-13T02:00:00Z
6122106,WWF-09 PU EpicAir,,31.38939081099395,73.02624342698606,False,False,2025-11-07T04:00:00Z,2026-09-13T02:00:00Z
6125629,"ARC, Lahore",,31.522056,74.314944,False,False,2025-11-10T12:00:00Z,2026-09-13T02:00:00Z
6130288,"Govt Girls High School, Murree City",,33.90752,73.392349,False,False,2025-11-14T14:00:00Z,2026-09-13T02:00:00Z
6130291,Govt Boys High School Rawat Murree,,33.958973,73.456665,False,False,2025-11-14T14:00:00Z,2026-09-11T15:00:00Z
6130996,Govt Girls High School Samli Tajjal Murree,,33.852583,73.3205,False,False,2025-11-15T06:00:00Z,2026-09-12T07:00:00Z
6131254,Govt Sufi Abdul Aziz High School Kotli Sattian,,33.798424,73.519508,False,False,2025-11-15T12:00:00Z,2026-09-12T07:00:00Z
6131330,Govt Higher Secondary School Karore Kotli Sattian,,33.747711,73.407402,False,False,2025-11-15T13:00:00Z,2026-09-13T02:00:00Z
6135284,DCL Hattar,,33.8564,72.8622,False,False,2025-11-18T14:00:00Z,2026-07-11T20:00:00Z
6135285,Abbottabad Thanda Chowa A,,34.1732,73.2498,False,False,2025-11-18T14:00:00Z,2026-09-12T11:00:00Z
6135286,Malam Jabba Chairlift,,34.7982,72.5697,False,False,2025-11-18T14:00:00Z,2026-09-08T12:00:00Z
6135287,Hatim's AirVisual AQI Moniter - Chitti Sheikhan,,32.53850802521623,74.48415837340578,False,False,2025-11-18T14:00:00Z,2026-09-13T01:00:00Z
6135288,Mansehra Dhodial A,,34.4203,73.2469,False,False,2025-11-18T14:00:00Z,2026-09-13T01:00:00Z
6135289,Bedian Thethar Rd LHE,,31.4139,74.4581,False,False,2025-11-18T14:00:00Z,2026-09-13T01:00:00Z
6135290,Bahuman-Pindi Bhattian,,31.87792194297626,73.37706297298189,False,False,2025-11-18T14:00:00Z,2026-06-16T13:00:00Z
6135291,WWF-Pakistan Rahim Yar Khan Office,,28.4006,70.3268,False,False,2025-11-18T14:00:00Z,2026-09-13T01:00:00Z
6135292,Quaid-e-Azam Solar Power 100MWp,,29.3151,71.8303,False,False,2025-11-18T14:00:00Z,2026-09-13T01:00:00Z
6135293,"B Block, Phase 5, DHA",,31.4646,74.4204,False,False,2025-11-18T14:00:00Z,2026-09-13T01:00:00Z
6135294,Ali Tareen Farms,,29.67992980036018,71.56077944387127,False,False,2025-11-18T14:00:00Z,2026-09-13T01:00:00Z
6135295,Pakistan Engineering Services (Pvt) Ltd.,,31.4671,74.4169,False,False,2025-11-18T14:00:00Z,2026-09-13T01:00:00Z
6135296,Sufi City,,32.5889,73.5123,False,False,2025-11-18T14:00:00Z,2026-09-13T01:00:00Z
6135297,Islamabad Station,,33.725614,73.11602,False,False,2025-11-18T16:00:00Z,2026-02-16T11:00:00Z
6135298,Kerry Freight Pakistan Pvt Ltd,,24.88964636103564,67.08061342550339,False,False,2025-11-18T15:00:00Z,2025-12-12T06:00:00Z
6135299,Yani Home,,31.4788,74.4726,False,False,2025-11-18T14:00:00Z,2026-09-13T01:00:00Z
6135300,Dewan Cement Hattar 2,,33.856,72.8621,False,False,2025-11-18T14:00:00Z,2026-02-05T07:00:00Z
6135301,Grand Charter School,,31.4721,74.3192,False,False,2025-11-18T14:00:00Z,2026-08-05T09:00:00Z
6135302,WWF-Pakistan Karachi Office,,24.8654,67.0745,False,False,2025-11-18T15:00:00Z,2026-09-13T01:00:00Z
